Indicator Code: CG0730
"Indicator Name: Prostate cancer"
Export date: 11/14/2025 1:58:18 AM
Source location: "WHO Mortality Database portal"
"Indicator metadata: C61"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,ITA,Italy,1991,All,Age35_39,[35-39],1.00000000,0.02299908,,0.02618829,
EU,Europe,ITA,Italy,1991,All,Age40_44,[40-44],5.00000000,0.07741136,,0.12550831,
EU,Europe,ITA,Italy,1991,All,Age45_49,[45-49],13.00000000,0.14218528,,0.37931839,
EU,Europe,ITA,Italy,1991,All,Age50_54,[50-54],57.00000000,0.36845507,,1.55571932,
EU,Europe,ITA,Italy,1991,All,Age55_59,[55-59],140.00000000,0.57229285,,4.11837383,
EU,Europe,ITA,Italy,1991,All,Age60_64,[60-64],329.00000000,0.84515002,,9.93747546,
EU,Europe,ITA,Italy,1991,All,Age65_69,[65-69],687.00000000,1.22933219,,22.91833467,
EU,Europe,ITA,Italy,1991,All,Age70_74,[70-74],874.00000000,1.60925043,,46.45229870,
EU,Europe,ITA,Italy,1991,All,Age75_79,[75-79],1597.00000000,1.73636028,,86.78876148,
EU,Europe,ITA,Italy,1991,All,Age80_84,[80-84],1510.00000000,1.45493087,,125.94878639,
EU,Europe,ITA,Italy,1991,All,Age85_over,[85+],964.00000000,0.75545629,,132.78236915,
EU,Europe,ITA,Italy,1991,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1991,Male,Age_all,[All],6178.00000000,2.14733842,14.78027596,22.21463116,
EU,Europe,ITA,Italy,1991,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1991,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1991,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1991,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1991,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1991,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1991,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1991,Male,Age30_34,[30-34],1.00000000,0.03075977,,0.04774637,
EU,Europe,ITA,Italy,1991,Male,Age35_39,[35-39],1.00000000,0.03354579,,0.05244939,
EU,Europe,ITA,Italy,1991,Male,Age40_44,[40-44],5.00000000,0.11859583,,0.25216865,
EU,Europe,ITA,Italy,1991,Male,Age45_49,[45-49],13.00000000,0.21881838,,0.76764098,
EU,Europe,ITA,Italy,1991,Male,Age50_54,[50-54],57.00000000,0.55740270,,3.18400179,
EU,Europe,ITA,Italy,1991,Male,Age55_59,[55-59],140.00000000,0.84378014,,8.57002938,
EU,Europe,ITA,Italy,1991,Male,Age60_64,[60-64],329.00000000,1.25161683,,21.16027785,
EU,Europe,ITA,Italy,1991,Male,Age65_69,[65-69],687.00000000,1.90722079,,51.41830701,
EU,Europe,ITA,Italy,1991,Male,Age70_74,[70-74],874.00000000,2.72639361,,110.53496901,
EU,Europe,ITA,Italy,1991,Male,Age75_79,[75-79],1597.00000000,3.27294339,,219.85132159,
EU,Europe,ITA,Italy,1991,Male,Age80_84,[80-84],1510.00000000,3.20010173,,353.29901731,
EU,Europe,ITA,Italy,1991,Male,Age85_over,[85+],964.00000000,2.28198087,,454.28840716,
EU,Europe,ITA,Italy,1991,Male,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1992,All,Age_all,[All],6232.00000000,1.13995134,5.64248181,10.97706384,
EU,Europe,ITA,Italy,1992,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,All,Age01_04,[1-4],1.00000000,0.14992504,,0.04745596,
EU,Europe,ITA,Italy,1992,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,All,Age15_19,[15-19],1.00000000,0.04269855,,0.02379453,
EU,Europe,ITA,Italy,1992,All,Age20_24,[20-24],1.00000000,0.02891009,,0.02193819,
EU,Europe,ITA,Italy,1992,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,All,Age35_39,[35-39],1.00000000,0.02220249,,0.02620699,
EU,Europe,ITA,Italy,1992,All,Age40_44,[40-44],6.00000000,0.09779951,,0.15192631,
EU,Europe,ITA,Italy,1992,All,Age45_49,[45-49],10.00000000,0.10753844,,0.28531086,
EU,Europe,ITA,Italy,1992,All,Age50_54,[50-54],55.00000000,0.36620281,,1.49485403,
EU,Europe,ITA,Italy,1992,All,Age55_59,[55-59],133.00000000,0.57251087,,3.91126774,
EU,Europe,ITA,Italy,1992,All,Age60_64,[60-64],313.00000000,0.84017824,,9.43378882,
EU,Europe,ITA,Italy,1992,All,Age65_69,[65-69],693.00000000,1.27046400,,23.04584227,
EU,Europe,ITA,Italy,1992,All,Age70_74,[70-74],936.00000000,1.60112215,,47.58152657,
EU,Europe,ITA,Italy,1992,All,Age75_79,[75-79],1388.00000000,1.64289519,,75.95274732,
EU,Europe,ITA,Italy,1992,All,Age80_84,[80-84],1529.00000000,1.47372074,,123.27145842,
EU,Europe,ITA,Italy,1992,All,Age85_over,[85+],1165.00000000,0.90354204,,157.91321415,
EU,Europe,ITA,Italy,1992,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1992,Male,Age_all,[All],6232.00000000,2.19987363,14.69703530,22.61743619,
EU,Europe,ITA,Italy,1992,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,Male,Age01_04,[1-4],1.00000000,0.27548209,,0.09259859,
EU,Europe,ITA,Italy,1992,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,Male,Age15_19,[15-19],1.00000000,0.05685048,,0.04672699,
EU,Europe,ITA,Italy,1992,Male,Age20_24,[20-24],1.00000000,0.03604903,,0.04319817,
EU,Europe,ITA,Italy,1992,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1992,Male,Age35_39,[35-39],1.00000000,0.03271181,,0.05256427,
EU,Europe,ITA,Italy,1992,Male,Age40_44,[40-44],6.00000000,0.14680695,,0.30537350,
EU,Europe,ITA,Italy,1992,Male,Age45_49,[45-49],10.00000000,0.16388069,,0.57659885,
EU,Europe,ITA,Italy,1992,Male,Age50_54,[50-54],55.00000000,0.55154432,,3.04759287,
EU,Europe,ITA,Italy,1992,Male,Age55_59,[55-59],133.00000000,0.85212711,,8.09900516,
EU,Europe,ITA,Italy,1992,Male,Age60_64,[60-64],313.00000000,1.23725196,,19.98389796,
EU,Europe,ITA,Italy,1992,Male,Age65_69,[65-69],693.00000000,1.96746444,,51.32884681,
EU,Europe,ITA,Italy,1992,Male,Age70_74,[70-74],936.00000000,2.71115746,,112.45877413,
EU,Europe,ITA,Italy,1992,Male,Age75_79,[75-79],1388.00000000,3.11854049,,190.09558192,
EU,Europe,ITA,Italy,1992,Male,Age80_84,[80-84],1529.00000000,3.23728060,,341.49435607,
EU,Europe,ITA,Italy,1992,Male,Age85_over,[85+],1165.00000000,2.72100899,,534.14394836,
EU,Europe,ITA,Italy,1992,Male,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1993,All,Age_all,[All],6561.00000000,1.18780154,5.77467572,11.54673648,
EU,Europe,ITA,Italy,1993,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1993,All,Age01_04,[1-4],2.00000000,0.25062657,,0.09477447,
EU,Europe,ITA,Italy,1993,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1993,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1993,All,Age15_19,[15-19],1.00000000,0.04866180,,0.02472719,
EU,Europe,ITA,Italy,1993,All,Age20_24,[20-24],1.00000000,0.03293808,,0.02216826,
EU,Europe,ITA,Italy,1993,All,Age25_29,[25-29],1.00000000,0.02509410,,0.02123822,
EU,Europe,ITA,Italy,1993,All,Age30_34,[30-34],1.00000000,0.02151463,,0.02366844,
EU,Europe,ITA,Italy,1993,All,Age35_39,[35-39],1.00000000,0.02212389,,0.02588185,
EU,Europe,ITA,Italy,1993,All,Age40_44,[40-44],1.00000000,0.01674201,,0.02586896,
EU,Europe,ITA,Italy,1993,All,Age45_49,[45-49],16.00000000,0.17728532,,0.44143752,
EU,Europe,ITA,Italy,1993,All,Age50_54,[50-54],41.00000000,0.27857046,,1.12409825,
EU,Europe,ITA,Italy,1993,All,Age55_59,[55-59],144.00000000,0.63680184,,4.21788542,
EU,Europe,ITA,Italy,1993,All,Age60_64,[60-64],308.00000000,0.85181703,,9.31808274,
EU,Europe,ITA,Italy,1993,All,Age65_69,[65-69],678.00000000,1.25874905,,22.43940863,
EU,Europe,ITA,Italy,1993,All,Age70_74,[70-74],1036.00000000,1.59561360,,46.75915290,
EU,Europe,ITA,Italy,1993,All,Age75_79,[75-79],1320.00000000,1.72078896,,79.41578858,
EU,Europe,ITA,Italy,1993,All,Age80_84,[80-84],1736.00000000,1.60523736,,132.46427814,
EU,Europe,ITA,Italy,1993,All,Age85_over,[85+],1274.00000000,0.93622775,,163.43558534,
EU,Europe,ITA,Italy,1993,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1993,Male,Age_all,[All],6561.00000000,2.30162879,15.07560361,23.79583155,
EU,Europe,ITA,Italy,1993,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1993,Male,Age01_04,[1-4],2.00000000,0.48076923,,0.18487569,
EU,Europe,ITA,Italy,1993,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1993,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1993,Male,Age15_19,[15-19],1.00000000,0.06430868,,0.04856788,
EU,Europe,ITA,Italy,1993,Male,Age20_24,[20-24],1.00000000,0.04288165,,0.04361875,
EU,Europe,ITA,Italy,1993,Male,Age25_29,[25-29],1.00000000,0.03377237,,0.04211381,
EU,Europe,ITA,Italy,1993,Male,Age30_34,[30-34],1.00000000,0.02925688,,0.04720214,
EU,Europe,ITA,Italy,1993,Male,Age35_39,[35-39],1.00000000,0.03326680,,0.05187691,
EU,Europe,ITA,Italy,1993,Male,Age40_44,[40-44],1.00000000,0.02579979,,0.05203027,
EU,Europe,ITA,Italy,1993,Male,Age45_49,[45-49],16.00000000,0.27261884,,0.89081850,
EU,Europe,ITA,Italy,1993,Male,Age50_54,[50-54],41.00000000,0.42298566,,2.29154487,
EU,Europe,ITA,Italy,1993,Male,Age55_59,[55-59],144.00000000,0.95062054,,8.71837470,
EU,Europe,ITA,Italy,1993,Male,Age60_64,[60-64],308.00000000,1.26467931,,19.73564488,
EU,Europe,ITA,Italy,1993,Male,Age65_69,[65-69],678.00000000,1.93620242,,49.65141485,
EU,Europe,ITA,Italy,1993,Male,Age70_74,[70-74],1036.00000000,2.70347851,,110.89097041,
EU,Europe,ITA,Italy,1993,Male,Age75_79,[75-79],1320.00000000,3.24499730,,199.76300843,
EU,Europe,ITA,Italy,1993,Male,Age80_84,[80-84],1736.00000000,3.49443427,,364.49683270,
EU,Europe,ITA,Italy,1993,Male,Age85_over,[85+],1274.00000000,2.77880777,,552.18207272,
EU,Europe,ITA,Italy,1993,Male,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1994,All,Age_all,[All],6859.00000000,1.23291242,5.89459796,12.06669839,
EU,Europe,ITA,Italy,1994,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,All,Age01_04,[1-4],2.00000000,0.28288543,,0.09298831,
EU,Europe,ITA,Italy,1994,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,All,Age15_19,[15-19],1.00000000,0.05194805,,0.02581062,
EU,Europe,ITA,Italy,1994,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,All,Age35_39,[35-39],2.00000000,0.04186728,,0.05109470,
EU,Europe,ITA,Italy,1994,All,Age40_44,[40-44],3.00000000,0.05074425,,0.07952567,
EU,Europe,ITA,Italy,1994,All,Age45_49,[45-49],11.00000000,0.11895750,,0.29232501,
EU,Europe,ITA,Italy,1994,All,Age50_54,[50-54],43.00000000,0.30226346,,1.20617111,
EU,Europe,ITA,Italy,1994,All,Age55_59,[55-59],117.00000000,0.52215825,,3.37678223,
EU,Europe,ITA,Italy,1994,All,Age60_64,[60-64],311.00000000,0.87897801,,9.40659793,
EU,Europe,ITA,Italy,1994,All,Age65_69,[65-69],672.00000000,1.27231763,,22.20518650,
EU,Europe,ITA,Italy,1994,All,Age70_74,[70-74],1205.00000000,1.67198557,,48.62460954,
EU,Europe,ITA,Italy,1994,All,Age75_79,[75-79],1222.00000000,1.78360311,,82.04883047,
EU,Europe,ITA,Italy,1994,All,Age80_84,[80-84],1803.00000000,1.67145638,,132.91186830,
EU,Europe,ITA,Italy,1994,All,Age85_over,[85+],1467.00000000,1.01721711,,176.28736643,
EU,Europe,ITA,Italy,1994,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1994,Male,Age_all,[All],6859.00000000,2.39450928,15.44750259,24.87272537,
EU,Europe,ITA,Italy,1994,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,Male,Age01_04,[1-4],2.00000000,0.56179775,,0.18132481,
EU,Europe,ITA,Italy,1994,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,Male,Age15_19,[15-19],1.00000000,0.06821282,,0.05068023,
EU,Europe,ITA,Italy,1994,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1994,Male,Age35_39,[35-39],2.00000000,0.06007810,,0.10240666,
EU,Europe,ITA,Italy,1994,Male,Age40_44,[40-44],3.00000000,0.07606491,,0.15991164,
EU,Europe,ITA,Italy,1994,Male,Age45_49,[45-49],11.00000000,0.18634593,,0.58948740,
EU,Europe,ITA,Italy,1994,Male,Age50_54,[50-54],43.00000000,0.45637869,,2.45880360,
EU,Europe,ITA,Italy,1994,Male,Age55_59,[55-59],117.00000000,0.78098925,,6.97247838,
EU,Europe,ITA,Italy,1994,Male,Age60_64,[60-64],311.00000000,1.30771171,,19.89564701,
EU,Europe,ITA,Italy,1994,Male,Age65_69,[65-69],672.00000000,1.94935167,,48.93871446,
EU,Europe,ITA,Italy,1994,Male,Age70_74,[70-74],1205.00000000,2.83083140,,115.10810609,
EU,Europe,ITA,Italy,1994,Male,Age75_79,[75-79],1222.00000000,3.36750441,,207.67126081,
EU,Europe,ITA,Italy,1994,Male,Age80_84,[80-84],1803.00000000,3.59715101,,364.46773157,
EU,Europe,ITA,Italy,1994,Male,Age85_over,[85+],1467.00000000,3.02511651,,593.75164425,
EU,Europe,ITA,Italy,1994,Male,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1995,All,Age_all,[All],6603.00000000,1.18611795,5.53305591,11.61591832,
EU,Europe,ITA,Italy,1995,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,All,Age45_49,[45-49],11.00000000,0.11641444,,0.28426806,
EU,Europe,ITA,Italy,1995,All,Age50_54,[50-54],33.00000000,0.25089333,,0.95462881,
EU,Europe,ITA,Italy,1995,All,Age55_59,[55-59],133.00000000,0.60175550,,3.77278849,
EU,Europe,ITA,Italy,1995,All,Age60_64,[60-64],281.00000000,0.82766340,,8.47789502,
EU,Europe,ITA,Italy,1995,All,Age65_69,[65-69],661.00000000,1.26847054,,21.80402764,
EU,Europe,ITA,Italy,1995,All,Age70_74,[70-74],1071.00000000,1.47903662,,40.25669564,
EU,Europe,ITA,Italy,1995,All,Age75_79,[75-79],1093.00000000,1.66074088,,78.12293391,
EU,Europe,ITA,Italy,1995,All,Age80_84,[80-84],1736.00000000,1.61668840,,124.56043298,
EU,Europe,ITA,Italy,1995,All,Age85_over,[85+],1584.00000000,1.05145770,,179.21228057,
EU,Europe,ITA,Italy,1995,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1995,Male,Age_all,[All],6603.00000000,2.30554896,14.56727695,23.95084647,
EU,Europe,ITA,Italy,1995,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age01_04,[1-4],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age20_24,[20-24],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1995,Male,Age45_49,[45-49],11.00000000,0.18245148,,0.57315040,
EU,Europe,ITA,Italy,1995,Male,Age50_54,[50-54],33.00000000,0.38677918,,1.94555856,
EU,Europe,ITA,Italy,1995,Male,Age55_59,[55-59],133.00000000,0.89840584,,7.77731842,
EU,Europe,ITA,Italy,1995,Male,Age60_64,[60-64],281.00000000,1.22997461,,17.90945084,
EU,Europe,ITA,Italy,1995,Male,Age65_69,[65-69],661.00000000,1.94807109,,47.91205637,
EU,Europe,ITA,Italy,1995,Male,Age70_74,[70-74],1071.00000000,2.46620766,,95.07813097,
EU,Europe,ITA,Italy,1995,Male,Age75_79,[75-79],1093.00000000,3.11298453,,198.01442081,
EU,Europe,ITA,Italy,1995,Male,Age80_84,[80-84],1736.00000000,3.48433454,,342.03661526,
EU,Europe,ITA,Italy,1995,Male,Age85_over,[85+],1584.00000000,3.08537369,,600.53684354,
EU,Europe,ITA,Italy,1995,Male,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1996,All,Age_all,[All],6890.00000000,1.24239058,5.59053043,12.12085026,
EU,Europe,ITA,Italy,1996,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,All,Age01_04,[1-4],1.00000000,0.16920474,,0.04606414,
EU,Europe,ITA,Italy,1996,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,All,Age15_19,[15-19],2.00000000,0.11990408,,0.05739892,
EU,Europe,ITA,Italy,1996,All,Age20_24,[20-24],1.00000000,0.03658983,,0.02311370,
EU,Europe,ITA,Italy,1996,All,Age25_29,[25-29],1.00000000,0.02856327,,0.02179847,
EU,Europe,ITA,Italy,1996,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,All,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,All,Age40_44,[40-44],3.00000000,0.05315379,,0.08004459,
EU,Europe,ITA,Italy,1996,All,Age45_49,[45-49],10.00000000,0.10792143,,0.25061225,
EU,Europe,ITA,Italy,1996,All,Age50_54,[50-54],39.00000000,0.30499726,,1.17353057,
EU,Europe,ITA,Italy,1996,All,Age55_59,[55-59],118.00000000,0.54627101,,3.29563278,
EU,Europe,ITA,Italy,1996,All,Age60_64,[60-64],277.00000000,0.85029315,,8.43749476,
EU,Europe,ITA,Italy,1996,All,Age65_69,[65-69],645.00000000,1.26006095,,20.93126271,
EU,Europe,ITA,Italy,1996,All,Age70_74,[70-74],1132.00000000,1.58667863,,42.34203839,
EU,Europe,ITA,Italy,1996,All,Age75_79,[75-79],1183.00000000,1.76356589,,79.19527426,
EU,Europe,ITA,Italy,1996,All,Age80_84,[80-84],1793.00000000,1.73228346,,127.67908897,
EU,Europe,ITA,Italy,1996,All,Age85_over,[85+],1685.00000000,1.07564635,,177.49977088,
EU,Europe,ITA,Italy,1996,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1996,Male,Age_all,[All],6890.00000000,2.42561221,14.66892128,24.99973331,
EU,Europe,ITA,Italy,1996,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,Male,Age01_04,[1-4],1.00000000,0.30487805,,0.08968465,
EU,Europe,ITA,Italy,1996,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,Male,Age15_19,[15-19],2.00000000,0.16233766,,0.11259309,
EU,Europe,ITA,Italy,1996,Male,Age20_24,[20-24],1.00000000,0.04746084,,0.04554725,
EU,Europe,ITA,Italy,1996,Male,Age25_29,[25-29],1.00000000,0.03866976,,0.04312618,
EU,Europe,ITA,Italy,1996,Male,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,Male,Age35_39,[35-39],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1996,Male,Age40_44,[40-44],3.00000000,0.08221431,,0.16108913,
EU,Europe,ITA,Italy,1996,Male,Age45_49,[45-49],10.00000000,0.17105713,,0.50545078,
EU,Europe,ITA,Italy,1996,Male,Age50_54,[50-54],39.00000000,0.46656299,,2.38876472,
EU,Europe,ITA,Italy,1996,Male,Age55_59,[55-59],118.00000000,0.82471345,,6.79076893,
EU,Europe,ITA,Italy,1996,Male,Age60_64,[60-64],277.00000000,1.27479405,,17.78768694,
EU,Europe,ITA,Italy,1996,Male,Age65_69,[65-69],645.00000000,1.93339528,,45.85512340,
EU,Europe,ITA,Italy,1996,Male,Age70_74,[70-74],1132.00000000,2.63280305,,99.52182051,
EU,Europe,ITA,Italy,1996,Male,Age75_79,[75-79],1183.00000000,3.28419533,,200.25493147,
EU,Europe,ITA,Italy,1996,Male,Age80_84,[80-84],1793.00000000,3.71744900,,351.04000251,
EU,Europe,ITA,Italy,1996,Male,Age85_over,[85+],1685.00000000,3.13505870,,591.80949705,
EU,Europe,ITA,Italy,1996,Male,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1997,All,Age_all,[All],6992.00000000,1.24588610,5.54602917,12.29333155,
EU,Europe,ITA,Italy,1997,All,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,All,Age01_04,[1-4],1.00000000,0.15723270,,0.04622527,
EU,Europe,ITA,Italy,1997,All,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,All,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,All,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,All,Age20_24,[20-24],1.00000000,0.03858025,,0.02381658,
EU,Europe,ITA,Italy,1997,All,Age25_29,[25-29],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,All,Age30_34,[30-34],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,All,Age35_39,[35-39],2.00000000,0.04379242,,0.04861163,
EU,Europe,ITA,Italy,1997,All,Age40_44,[40-44],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,All,Age45_49,[45-49],11.00000000,0.12571429,,0.28195780,
EU,Europe,ITA,Italy,1997,All,Age50_54,[50-54],43.00000000,0.32744441,,1.24984450,
EU,Europe,ITA,Italy,1997,All,Age55_59,[55-59],105.00000000,0.49897828,,2.92971202,
EU,Europe,ITA,Italy,1997,All,Age60_64,[60-64],300.00000000,0.94008523,,9.19607034,
EU,Europe,ITA,Italy,1997,All,Age65_69,[65-69],703.00000000,1.42313454,,22.70229668,
EU,Europe,ITA,Italy,1997,All,Age70_74,[70-74],1098.00000000,1.55565946,,40.83653151,
EU,Europe,ITA,Italy,1997,All,Age75_79,[75-79],1287.00000000,1.72879307,,77.75565873,
EU,Europe,ITA,Italy,1997,All,Age80_84,[80-84],1629.00000000,1.66358595,,120.76229251,
EU,Europe,ITA,Italy,1997,All,Age85_over,[85+],1812.00000000,1.07819919,,179.33101219,
EU,Europe,ITA,Italy,1997,All,Age_unknown,[Unknown],0.00000000,,,,
EU,Europe,ITA,Italy,1997,Male,Age_all,[All],6992.00000000,2.45367771,14.53220972,25.36386739,
EU,Europe,ITA,Italy,1997,Male,Age00,[0],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,Male,Age01_04,[1-4],1.00000000,0.33898305,,0.08996082,
EU,Europe,ITA,Italy,1997,Male,Age05_09,[5-9],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,Male,Age10_14,[10-14],0.00000000,0.00000000,,0.00000000,
EU,Europe,ITA,Italy,1997,Male,Age15_19,[15-19],0.00000000,0.00000000,,0.00000000,
